106	      -0.334427    -0.00172445      -0.262517              1
107	      -0.313262      -0.158943        -0.2247              1
108	      -0.260384      -0.281621      -0.130222              1
109	       -0.50306      -0.701003        0.99694              1
110	      -0.351629      -0.868733        1.14837              1
111	      -0.180948       -0.97083        1.31905              1
112	      -0.215328       0.967183        1.37568              1
113	      -0.435371       0.870556        1.24864              1
114	      -0.611405       0.719234          1.147              1
115	      -0.746574       0.511395        1.06897              1
116	      -0.834591       0.261623        1.01815              1
117	      -0.866026    -0.00273473              1              1
118	      -0.836163        -0.2598        1.01724              1
119	      -0.752861      -0.498633        1.06534              1
120	       -0.61612      -0.701003        1.14428              1
121	      -0.430655      -0.868733        1.25136              1
122	      -0.221615       -0.97083        1.37205              1
123	      -0.240167       0.967183        1.43565              1
124	      -0.485593       0.870556        1.36989              1
125	      -0.681933       0.719234        1.31728              1
126	      -0.832695       0.511395        1.27688              1
127	      -0.930865       0.261623        1.25058              1
128	      -0.965926    -0.00273473        1.24118              1
129	      -0.932618        -0.2598        1.25011              1
130	      -0.839707      -0.498633          1.275              1
131	      -0.687192      -0.701003        1.31587              1
132	      -0.480334      -0.868733        1.37129              1
133	      -0.247179       -0.97083        1.43377              1
134	      -0.248639       0.967183            1.5              1
135	      -0.502723       0.870556            1.5              1
136	      -0.705989       0.719234            1.5              1
137	      -0.862069       0.511395            1.5              1
138	      -0.963703       0.261623            1.5              1
139	             -1    -0.00273473            1.5              1
140	      -0.965518        -0.2598            1.5              1
141	      -0.869329      -0.498633            1.5              1
142	      -0.711434      -0.701003            1.5              1
143	      -0.497278      -0.868733            1.5              1
144	      -0.255898       -0.97083            1.5              1
145	      -0.240167       0.967183        1.56435              1
146	      -0.485593       0.870556        1.63011              1
147	      -0.681933       0.719234        1.68272              1
148	      -0.832695       0.511395        1.72312              1
149	      -0.930865       0.261623        1.74942              1
150	      -0.965926    -0.00273473        1.75882              1
151	      -0.932618        -0.2598        1.74989              1
152	      -0.839707      -0.498633          1.725              1
153	      -0.687192      -0.701003        1.68413              1
154	      -0.480334      -0.868733        1.62871              1
155	      -0.247179       -0.97083        1.56623              1
156	      -0.215328       0.967183        1.62432              1
157	       -0.43537       0.870556        1.75136              1
158	      -0.611405       0.719234          1.853              1
159	      -0.746574       0.511395        1.93104              1
160	      -0.834591       0.261623        1.98185              1
161	      -0.866026    -0.00273473              2              1
162	      -0.836163        -0.2598        1.98276              1
163	      -0.752861      -0.498633        1.93466              1
164	       -0.61612      -0.701003        1.85572              1
165	      -0.430655      -0.868733        1.74864              1
166	      -0.221615       -0.97083        1.62795              1
167	      -0.175814       0.967183        1.67581              1
168	      -0.355479       0.870556        1.85548              1
169	       -0.49921       0.719234        1.99921              1
170	      -0.609575       0.511395        2.10958              1
171	      -0.681441       0.261623        2.18144              1
172	      -0.707107    -0.00273473        2.20711              1
173	      -0.682724        -0.2598        2.18272              1
174	      -0.614708      -0.498633        2.11471              1
175	       -0.50306      -0.701003        2.00306              1
176	      -0.351629      -0.868733        1.85163              1
177	      -0.180948       -0.97083        1.68095              1
178	      -0.124319       0.967183        1.71533              1
179	      -0.251361       0.870556        1.93537              1
180	      -0.352995       0.719234         2.1114              1
181	      -0.431035       0.511395        2.24657              1
182	      -0.481851       0.261623        2.33459              1
183	           -0.5    -0.00273473        2.36603              1
184	      -0.482759        -0.2598        2.33616              1
185	      -0.434664      -0.498633        2.25286              1
186	      -0.355717      -0.701003        2.11612              1
187	      -0.248639      -0.868733        1.93066              1
188	      -0.127949       -0.97083        1.72161              1
189	     -0.0643525       0.967183        1.74017              1
190	      -0.130114       0.870556        1.98559              1
191	      -0.182723       0.719234        2.18193              1
192	       -0.22312       0.511395         2.3327              1
193	      -0.249425       0.261623        2.43087              1
194	      -0.258819    -0.00273473        2.46593              1
195	      -0.249894        -0.2598        2.43262              1
196	      -0.224999      -0.498633        2.33971              1
197	      -0.184133      -0.701003        2.18719              1
198	      -0.128705      -0.868733        1.98033              1
199	     -0.0662314       -0.97083        1.74718              1
200	  -5.24127e-008       0.967183        1.74864              1
201	  -4.93828e-008       0.870556        2.00272              1
202	  -4.69588e-008       0.719234        2.20599              1
203	  -4.50976e-008       0.511395        2.36207              1
204	  -4.38856e-008       0.261623         2.4637              1
205	  -4.34528e-008    -0.00273473            2.5              1
206	   -4.3864e-008        -0.2598        2.46552              1
207	   -4.5011e-008      -0.498633        2.36933              1
208	  -4.68939e-008      -0.701003        2.21143              1
209	  -4.94477e-008      -0.868733        1.99728              1
210	  -5.23261e-008       -0.97083         1.7559              1
211	      0.0643524       0.967183        1.74017              1
212	       0.130114       0.870556        1.98559              1
213	       0.182723       0.719234        2.18193              1
214	        0.22312       0.511395         2.3327              1
215	       0.249425       0.261623        2.43087              1
216	       0.258819    -0.00273473        2.46593              1
217	       0.249894        -0.2598        2.43262              1
218	       0.224999      -0.498633        2.33971              1
219	       0.184133      -0.701003        2.18719              1
220	       0.128705      -0.868733        1.98033              1
221	      0.0662313       -0.97083        1.74718              1
222	       0.124319       0.967183        1.71533              1
223	       0.251361       0.870556        1.93537              1
224	       0.352995       0.719234         2.1114              1
225	       0.431034       0.511395        2.24657              1
226	       0.481851       0.261623        2.33459              1
227	            0.5    -0.00273473        2.36603              1
228	       0.482759        -0.2598        2.33616              1
229	       0.434664      -0.498633        2.25286              1
230	       0.355717      -0.701003        2.11612              1
231	       0.248639      -0.868733        1.93066              1
232	       0.127949       -0.97083        1.72161              1
233	       0.175814       0.967183        1.67581              1
234	       0.355478       0.870556        1.85548              1
235	        0.49921       0.719234        1.99921              1
236	       0.609575       0.511395        2.10958              1
237	        0.68144       0.261623        2.18144              1
238	       0.707107    -0.00273473        2.20711              1
239	       0.682724        -0.2598        2.18272              1
240	       0.614708      -0.498633        2.11471              1
241	        0.50306      -0.701003        2.00306              1
242	       0.351628      -0.868733        1.85163              1
243	       0.180947       -0.97083        1.68095              1
244	       0.215328       0.967183        1.62432              1
245	        0.43537       0.870556        1.75136              1
246	       0.611405       0.719234          1.853              1
247	       0.746574       0.511395        1.93104              1
248	       0.834591       0.261623        1.98185              1
249	       0.866026    -0.00273473              2              1
250	       0.836163        -0.2598        1.98276              1
251	       0.752861      -0.498633        1.93466              1
252	        0.61612      -0.701003        1.85572              1
253	       0.430655      -0.868733        1.74864              1
254	       0.221614       -0.97083        1.62795              1
255	       0.240167       0.967183        1.56435              1
256	       0.485593       0.870556        1.63011              1
257	       0.681933       0.719234        1.68272              1
258	       0.832695       0.511395        1.72312              1
259	       0.930865       0.261623        1.74942              1
260	       0.965926    -0.00273473        1.75882              1
261	       0.932618        -0.2598        1.74989              1
262	       0.839707      -0.498633          1.725              1
263	       0.687192      -0.701003        1.68413              1
264	       0.480333      -0.868733        1.62871              1
265	       0.247179       -0.97083        1.56623              1
